CustomerID,Recency,Frequency,Monetary,AvgOrderValue,OrderValueStd,MinOrderValue,MaxOrderValue,TotalQuantity,FirstPurchase,LastPurchase,CustomerLifetime,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Segment,Churned,Churn_Probability,Churn_Risk
16846,50,1,214.32,19.483636363636364,6.749298145329294,10.5,30.0,135,2011-10-20 13:55:00,2011-10-20 13:55:00,0,3,2,2,322,2.3333333333333335,Promising,0,0.0,
16847,43,1,193.44,16.12,3.6378415178634307,10.2,25.5,78,2011-10-27 13:29:00,2011-10-27 13:29:00,0,3,2,1,321,2.0,Promising,0,0.00475199663724254,Low
16848,53,1,281.42,20.101428571428574,9.800368797725348,10.2,46.8,182,2011-10-18 08:42:00,2011-10-18 08:42:00,0,3,2,2,322,2.3333333333333335,Promising,0,0.0,
16849,187,1,124.57,15.57125,3.1688728843459235,12.5,19.9,33,2011-06-06 09:16:00,2011-06-06 09:16:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9960922881285748,High
16850,334,1,332.41,17.495263157894737,5.999257702620895,10.08,31.6,249,2011-01-10 11:09:00,2011-01-10 11:09:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,0.9997217380605739,High
16851,4,3,322.28999999999996,16.962631578947367,8.878177266699925,6.959999999999999,39.599999999999994,223,2011-10-19 09:48:00,2011-12-05 13:32:00,47,5,4,2,542,3.6666666666666665,Potential Loyalists,0,0.0025733548168249665,Low
16852,10,2,104.96000000000001,13.120000000000001,5.213079703975376,4.5600000000000005,17.85,55,2011-06-16 15:49:00,2011-11-29 13:22:00,165,5,3,1,531,3.0,Lost,0,0.0,
16855,24,2,315.65,17.53611111111111,4.959595736477022,9.95,30.0,163,2011-10-27 16:31:00,2011-11-16 12:03:00,19,4,3,2,432,3.0,Potential Loyalists,0,0.0025733548168249665,Low
16856,15,1,35.400000000000006,17.700000000000003,0.0,17.700000000000003,17.700000000000003,12,2011-11-25 08:59:00,2011-11-25 08:59:00,0,4,2,1,421,2.3333333333333335,New Customers,0,0.005,Low
16858,369,1,375.69000000000005,37.569,21.05358900520289,13.5,83.4,91,2010-12-06 09:52:00,2010-12-06 09:52:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,0.9999081712062257,High
16859,145,2,682.86,13.6572,3.8658784887520614,6.3,23.400000000000002,825,2011-03-23 13:39:00,2011-07-18 12:19:00,116,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9882461273973051,High
16861,60,2,112.80000000000001,28.200000000000003,8.313843876330616,21.0,35.400000000000006,44,2011-07-04 15:38:00,2011-10-11 09:05:00,98,3,3,1,331,2.3333333333333335,Lost,0,0.0027881911902530453,Low
16863,31,2,488.88,19.5552,10.430385147890433,7.4399999999999995,50.0,361,2010-12-08 08:58:00,2011-11-08 15:26:00,335,4,3,3,433,3.3333333333333335,Potential Loyalists,0,0.0,
16866,141,3,207.73999999999998,18.885454545454543,18.94801116932137,0.85,45.0,60,2011-07-01 12:34:00,2011-07-22 10:06:00,20,2,4,2,242,2.6666666666666665,About to Sleep,1,0.9944197352425179,High
16869,23,4,763.57,6.108560000000001,5.425080600560755,0.42,34.68,534,2011-06-17 13:01:00,2011-11-17 12:02:00,152,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.0,
16871,22,6,2706.29,20.196194029850744,12.473705745677124,2.52,70.80000000000001,1246,2011-03-14 10:31:00,2011-11-17 19:27:00,248,4,5,5,455,4.666666666666667,Champions,0,0.0,
16873,5,6,6023.74,23.079463601532566,10.451723657056656,5.04,59.699999999999996,3110,2010-12-10 15:45:00,2011-12-05 12:05:00,359,5,5,5,555,5.0,Champions,0,0.0,
16875,67,5,2061.63,18.74209090909091,7.922269980443474,6.959999999999999,39.8,1067,2011-01-04 10:37:00,2011-10-03 13:39:00,272,3,4,5,345,4.0,Loyal Customers,0,0.0,
16877,12,6,814.72,5.29038961038961,5.686431032416318,0.39,25.0,456,2011-05-15 16:13:00,2011-11-27 13:47:00,195,5,5,4,554,4.666666666666667,Champions,0,0.0,
16878,84,1,13.3,4.433333333333334,4.435744958102679,1.25,9.5,12,2011-09-16 17:39:00,2011-09-16 17:39:00,0,2,2,1,221,1.6666666666666667,Lost,0,0.04844394542877453,Low
16880,31,7,1383.77,8.286047904191618,7.954122289434688,0.65,57.75,691,2011-06-03 16:45:00,2011-11-09 11:33:00,158,4,5,4,454,4.333333333333333,Champions,0,0.0,
16882,67,3,705.12,18.080000000000002,18.978543008799228,1.45,119.39999999999999,424,2011-01-26 17:43:00,2011-10-04 10:42:00,250,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
16883,187,2,252.53,7.014722222222222,5.601543402676042,1.25,25.0,102,2010-12-03 10:33:00,2011-06-05 12:51:00,184,1,3,2,132,2.0,Hibernating,1,0.9980204186623897,High
16884,38,2,429.84000000000003,16.532307692307693,7.139338517085353,0.95,30.0,320,2011-11-02 10:16:00,2011-11-02 11:52:00,0,3,3,3,333,3.0,Need Attention,0,0.0025733548168249665,Low
16885,15,3,438.46,4.615368421052631,4.044337993989926,0.29,23.8,177,2010-12-17 17:23:00,2011-11-24 13:40:00,341,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.0,
16887,35,1,192.32999999999998,5.342499999999999,6.706897675421285,0.21,25.5,156,2011-11-04 14:07:00,2011-11-04 14:07:00,0,3,2,1,321,2.0,Promising,0,0.0,
16889,195,3,1452.77,11.089847328244275,5.971699279451732,0.95,39.599999999999994,915,2011-01-07 10:47:00,2011-05-29 11:05:00,142,1,4,4,144,3.0,Loyal Customers,1,0.9937513433237318,High
16891,2,5,712.98,3.8748913043478264,3.167156934575548,0.24,17.0,263,2010-12-03 11:35:00,2011-12-08 11:15:00,369,5,4,3,543,4.0,Loyal Customers,0,0.0,
16892,1,5,438.49,4.71494623655914,4.10320040086842,0.21,18.7,232,2011-06-09 11:35:00,2011-12-08 13:18:00,182,5,4,3,543,4.0,Loyal Customers,0,0.008625103993797395,Low
16893,367,1,145.93,3.242888888888889,2.505816526533111,0.65,12.600000000000001,62,2010-12-08 12:06:00,2010-12-08 12:06:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9999081712062257,High
16895,65,1,202.27,3.26241935483871,2.7689417316118936,0.42,15.0,91,2011-10-06 12:15:00,2011-10-06 12:15:00,0,3,2,1,321,2.0,Promising,0,0.0,
16897,299,2,249.33,7.123714285714286,3.213099187164103,1.25,19.9,70,2011-01-30 11:52:00,2011-02-13 15:02:00,14,1,3,2,132,2.0,Hibernating,1,0.9977223246208965,High
16898,26,3,475.78,3.069548387096774,3.6708384586530904,0.18,30.0,410,2010-12-06 12:23:00,2011-11-13 15:44:00,342,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.0022326454033771105,Low
16899,8,6,1230.26,10.084098360655737,9.111541019983406,0.55,49.5,472,2010-12-14 13:11:00,2011-12-02 12:03:00,352,5,5,4,554,4.666666666666667,Champions,0,0.0,
16900,17,3,859.71,11.165064935064935,7.191639448432761,3.75,46.8,673,2011-10-07 13:17:00,2011-11-23 10:32:00,46,4,4,4,444,4.0,Champions,0,0.0,
16902,116,1,1265.5900000000001,33.30500000000001,30.079705805598422,2.34,120.0,553,2011-08-15 14:17:00,2011-08-15 14:17:00,0,2,2,4,224,2.6666666666666665,About to Sleep,1,0.9878495336667632,High
16903,29,1,363.2,6.485714285714286,5.83883919258641,0.38,20.8,247,2011-11-10 15:32:00,2011-11-10 15:32:00,0,4,2,2,422,2.6666666666666665,Potential Loyalists,0,0.0,
16904,4,15,3380.11,5.160473282442748,6.417483305587643,0.39,91.80000000000001,1770,2010-12-07 13:29:00,2011-12-05 13:10:00,362,5,5,5,555,5.0,Champions,0,0.0,
16905,5,7,2711.3,14.270000000000001,14.942089092728182,0.79,99.0,1271,2010-12-03 10:43:00,2011-12-04 14:01:00,366,5,5,5,555,5.0,Champions,0,0.0,
16906,82,4,399.63,4.873536585365853,4.548401529543496,0.39,19.8,163,2011-04-05 12:30:00,2011-09-19 11:49:00,166,2,4,2,242,2.6666666666666665,About to Sleep,0,0.04037392881076213,Low
16907,29,5,831.6600000000001,6.206417910447762,10.290673812889311,0.42,78.96000000000001,279,2010-12-09 16:52:00,2011-11-10 18:04:00,336,4,4,4,444,4.0,Champions,0,0.0,
16909,72,1,301.38,17.728235294117646,7.983047847857138,9.36,38.160000000000004,220,2011-09-28 16:45:00,2011-09-28 16:45:00,0,2,2,2,222,2.0,About to Sleep,0,0.04414206310032033,Low
16910,4,8,1441.01,2.668537037037037,2.4359698400648337,0.21,19.9,879,2011-09-09 14:14:00,2011-12-05 12:51:00,86,5,5,4,554,4.666666666666667,Champions,0,0.004448598130841122,Low
16912,29,11,2301.18,24.22294736842105,13.169805801059711,10.08,63.2,959,2011-01-20 15:42:00,2011-11-11 12:18:00,294,4,5,5,455,4.666666666666667,Champions,0,0.0,
16913,290,1,53.44,7.634285714285714,14.021438177713032,0.84,39.15,34,2011-02-22 12:56:00,2011-02-22 12:56:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9996672648038963,High
16914,36,1,183.76,6.125333333333333,10.190780394919285,0.39,50.0,112,2011-11-03 15:27:00,2011-11-03 15:27:00,0,3,2,1,321,2.0,Promising,0,0.0,
16915,9,6,431.88,8.148679245283018,7.943762680855544,0.39,48.33,126,2011-03-01 09:52:00,2011-11-30 16:39:00,274,5,5,3,553,4.333333333333333,Loyal Customers,0,0.006676056338028169,Low
16916,24,2,562.41,4.135367647058823,3.4802253882073937,0.39,19.799999999999997,431,2010-12-02 13:14:00,2011-11-16 12:08:00,348,4,3,3,433,3.3333333333333335,Potential Loyalists,0,0.005,Low
16917,277,1,141.8,23.633333333333336,17.654989851786002,15.600000000000001,59.5,108,2011-03-08 11:55:00,2011-03-08 11:55:00,0,1,2,1,121,1.3333333333333333,Lost,1,1.0,High
16918,50,6,1043.32,8.21511811023622,6.246135041938317,0.78,37.5,719,2011-01-26 17:37:00,2011-10-21 12:50:00,267,3,5,4,354,4.0,Loyal Customers,0,0.0,
16919,156,11,2592.25,7.951687116564417,8.309705497342971,0.42,67.5,1403,2010-12-06 12:52:00,2011-07-06 13:35:00,212,2,5,5,255,4.0,Loyal Customers,1,0.9857160869346956,High
16921,61,1,154.18,2.8032727272727276,2.4323148968782307,0.29,12.600000000000001,154,2011-10-09 16:22:00,2011-10-09 16:22:00,0,3,2,1,321,2.0,Promising,0,0.005,Low
16923,12,19,6073.26,10.105257903494177,10.232282556124757,0.12,130.0,2662,2010-12-12 11:06:00,2011-11-27 13:00:00,350,5,5,5,555,5.0,Champions,0,0.0,
16924,21,3,829.89,10.245555555555555,9.509685851803939,0.65,49.5,467,2011-09-16 12:54:00,2011-11-18 12:53:00,62,4,4,4,444,4.0,Champions,0,0.0,
16926,371,1,230.25,16.446428571428573,9.16123657016374,4.95,34.0,35,2010-12-03 13:42:00,2010-12-03 13:42:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,0.9999081712062257,High
16927,276,2,139.85,34.9625,24.298263826866314,16.25,67.5,33,2010-12-13 11:57:00,2011-03-08 13:21:00,85,1,3,1,131,1.6666666666666667,Lost,1,0.9899027686222809,High
16928,80,17,2429.8,12.396938775510206,11.17160782296257,0.84,52.199999999999996,1826,2010-12-01 15:21:00,2011-09-20 15:10:00,292,2,5,5,255,4.0,Loyal Customers,0,0.007695126186026084,Low
16929,4,7,1281.47,16.861447368421054,6.470480807265639,6.72,39.599999999999994,881,2011-07-07 12:39:00,2011-12-06 08:37:00,151,5,5,4,554,4.666666666666667,Champions,0,0.0,
16930,26,3,360.17,6.926346153846154,9.220002770797542,0.78,51.0,291,2011-10-02 14:25:00,2011-11-13 16:13:00,42,4,4,2,442,3.3333333333333335,Potential Loyalists,0,0.0025733548168249665,Low
16931,5,21,4491.87,5.098603859250852,3.8017571868370155,0.12,26.55,3129,2010-12-05 11:40:00,2011-12-04 13:15:00,364,5,5,5,555,5.0,Champions,0,0.0,
16932,53,1,150.23000000000002,3.129791666666667,2.522623161561835,0.42,11.399999999999999,82,2011-10-17 14:12:00,2011-10-17 14:12:00,0,3,2,1,321,2.0,Promising,0,0.0,
16933,1,2,563.23,12.800681818181818,12.273643229659402,0.36,56.25,288,2011-04-14 13:33:00,2011-12-08 12:54:00,237,5,3,3,533,3.6666666666666665,Potential Loyalists,0,0.0,
16934,55,2,906.08,15.101333333333335,9.08964123896578,3.75,35.400000000000006,396,2011-10-16 12:25:00,2011-10-16 12:40:00,0,3,3,4,334,3.3333333333333335,Need Attention,0,0.0,
16936,26,1,261.9,4.676785714285714,4.871498969289863,0.42,20.8,171,2011-11-14 11:04:00,2011-11-14 11:04:00,0,4,2,2,422,2.6666666666666665,Potential Loyalists,0,0.0,
16938,9,4,1798.79,7.820826086956521,5.88832244667339,1.1,35.400000000000006,942,2011-02-04 09:34:00,2011-12-01 10:20:00,300,5,4,5,545,4.666666666666667,Champions,0,0.0,
16940,52,3,2993.33,9.944617940199334,6.622706818480169,0.42,49.5,2000,2011-02-23 12:27:00,2011-10-18 13:15:00,237,3,4,5,345,4.0,Loyal Customers,0,0.01,Low
16942,13,9,1841.24,6.71985401459854,5.651617355517706,0.29,47.7,800,2011-04-26 11:59:00,2011-11-27 12:40:00,215,5,5,5,555,5.0,Champions,0,0.005,Low
16943,212,3,695.88,23.196,10.842130341626945,11.9,49.5,136,2011-01-25 14:00:00,2011-05-12 11:57:00,106,1,4,3,143,2.6666666666666665,Loyal Customers,1,0.9992823690428908,High
16945,22,19,4260.2,17.45983606557377,6.964343576712483,2.9,62.400000000000006,2519,2010-12-16 17:49:00,2011-11-18 11:39:00,336,4,5,5,455,4.666666666666667,Champions,0,0.0,
16947,236,1,375.28,18.764,4.867233516615282,15.0,30.0,264,2011-04-18 09:38:00,2011-04-18 09:38:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,0.9997217380605739,High
16948,139,3,223.34,17.18,14.636647498658974,6.8,49.050000000000004,206,2011-01-18 10:58:00,2011-07-24 12:46:00,187,2,4,2,242,2.6666666666666665,About to Sleep,1,0.9856985030705832,High
16949,4,6,706.52,13.083703703703703,8.129260519247575,2.2800000000000002,47.400000000000006,665,2011-01-27 12:11:00,2011-12-06 11:07:00,312,5,5,3,553,4.333333333333333,Loyal Customers,0,0.0,
16950,57,3,924.68,24.333684210526314,21.029271031440867,0.83,81.6,464,2010-12-07 15:20:00,2011-10-14 09:06:00,310,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.0,
16951,135,3,1215.98,14.475952380952382,6.379284833400755,5.04,39.8,1267,2011-02-08 14:58:00,2011-07-28 12:05:00,169,2,4,4,244,3.3333333333333335,Loyal Customers,1,0.9901321316477003,High
16952,109,2,129.61,9.97,9.48056520818599,1.25,37.44,89,2011-08-22 12:58:00,2011-08-22 13:03:00,0,2,3,1,231,2.0,Lost,1,0.9954639891398859,High
16953,30,1,20.8,20.8,,20.8,20.8,10,2011-11-09 15:54:00,2011-11-09 15:54:00,0,4,2,1,421,2.3333333333333335,New Customers,0,0.003342696629213483,Low
16954,1,9,1608.26,34.96217391304348,31.44310275282383,10.08,131.39999999999998,760,2010-12-15 10:41:00,2011-12-09 09:46:00,358,5,5,4,554,4.666666666666667,Champions,0,0.0,
16955,185,4,427.02,18.566086956521737,6.094776257456749,10.4,33.0,215,2010-12-01 13:31:00,2011-06-08 10:36:00,188,1,4,3,143,2.6666666666666665,Loyal Customers,1,0.9987656643210499,High
16956,18,1,225.04,16.074285714285715,5.519297215972497,5.04,30.0,108,2011-11-22 08:56:00,2011-11-22 08:56:00,0,4,2,2,422,2.6666666666666665,Potential Loyalists,0,0.0,
16957,239,2,416.64,26.04,17.91356283192524,5.04,79.2,172,2011-03-03 09:25:00,2011-04-14 13:56:00,42,1,3,3,133,2.3333333333333335,At Risk,1,0.9971978614996797,High
16959,87,1,117.35000000000001,16.764285714285716,9.243813890277934,8.5,30.0,49,2011-09-13 15:03:00,2011-09-13 15:03:00,0,2,2,1,221,1.6666666666666667,Lost,0,0.02775403537635335,Low
16960,39,3,507.05,5.02029702970297,4.13133718194135,0.84,31.200000000000003,304,2011-04-01 11:54:00,2011-11-01 11:35:00,213,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
16961,116,1,234.17,16.72642857142857,3.752118595679507,10.2,23.12,125,2011-08-15 13:46:00,2011-08-15 13:46:00,0,2,2,2,222,2.0,About to Sleep,1,0.9953174117506677,High
16963,187,1,110.55000000000001,15.792857142857144,1.9685926807892855,12.600000000000001,17.700000000000003,35,2011-06-05 13:48:00,2011-06-05 13:48:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9991753253882172,High
16965,227,1,160.75,6.697916666666667,7.077035721363095,0.39,25.349999999999998,135,2011-04-27 12:08:00,2011-04-27 12:08:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.995,High
16966,45,3,183.37,36.674,29.72433985810282,3.25,78.0,121,2011-04-13 14:17:00,2011-10-26 10:33:00,195,3,4,1,341,2.6666666666666665,Lost,0,0.0,
16967,189,1,305.09999999999997,15.254999999999999,6.424171050354318,10.2,34.8,285,2011-06-03 14:24:00,2011-06-03 14:24:00,0,1,2,2,122,1.6666666666666667,Hibernating,1,0.9997217380605739,High
16968,4,2,439.43,14.175161290322581,5.541722879494993,4.5600000000000005,24.75,326,2011-08-24 10:51:00,2011-12-05 15:02:00,103,5,3,3,533,3.6666666666666665,Potential Loyalists,0,0.0,
16969,39,3,590.29,15.533947368421051,7.750583078143807,6.959999999999999,47.7,503,2011-06-01 12:10:00,2011-10-31 13:12:00,152,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
16971,38,1,181.71,4.911081081081082,3.1526124826031925,0.58,9.959999999999999,68,2011-11-01 15:06:00,2011-11-01 15:06:00,0,3,2,1,321,2.0,Promising,0,0.0,
16976,267,1,175.2,175.2,,175.2,175.2,16,2011-03-17 16:33:00,2011-03-17 16:33:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9993567693370667,High
16978,78,1,344.33,8.828974358974358,4.622866958974471,1.56,17.0,166,2011-09-23 12:50:00,2011-09-23 12:50:00,0,2,2,2,222,2.0,About to Sleep,0,0.03924926903823125,Low
16979,4,6,1647.88,20.5985,23.768592993936185,0.58,175.2,525,2011-02-15 09:20:00,2011-12-06 12:21:00,294,5,5,5,555,5.0,Champions,0,0.0,
16980,255,2,795.26,9.94075,9.620403393605498,0.95,71.4,519,2011-02-21 12:58:00,2011-03-29 16:36:00,36,1,3,4,134,2.6666666666666665,At Risk,1,0.9993775140232343,High
16982,61,1,384.06,17.457272727272727,4.304214083251305,6.64,25.200000000000003,182,2011-10-10 12:28:00,2011-10-10 12:28:00,0,3,2,2,322,2.3333333333333335,Promising,0,0.0,
16983,13,7,1769.8799999999999,12.732949640287769,12.265403356492008,0.36,59.400000000000006,1142,2010-12-05 12:34:00,2011-11-27 12:10:00,356,5,5,5,555,5.0,Champions,0,0.0,
16984,88,2,3878.62,10.126945169712794,10.528653887628154,0.42,91.8,2122,2011-08-01 17:37:00,2011-09-12 13:43:00,41,2,3,5,235,3.3333333333333335,About to Sleep,0,0.02554824998454418,Low
16985,17,10,4653.22,40.81771929824561,25.662919809706896,9.899999999999999,91.44,1538,2010-12-16 10:38:00,2011-11-22 13:33:00,341,4,5,5,455,4.666666666666667,Champions,0,0.0,
16986,30,1,83.2,41.6,29.41564209736038,20.8,62.400000000000006,40,2011-11-09 15:52:00,2011-11-09 15:52:00,0,4,2,1,421,2.3333333333333335,New Customers,0,0.0,
16987,3,6,1500.55,12.299590163934425,19.236685785132934,1.25,187.0,394,2011-05-18 15:55:00,2011-12-06 17:26:00,202,5,5,4,554,4.666666666666667,Champions,0,0.005,Low
16988,5,1,100.87,20.174,8.692317297475974,10.2,33.0,41,2011-12-04 16:02:00,2011-12-04 16:02:00,0,5,2,1,521,2.6666666666666665,New Customers,0,0.0,
16989,7,5,404.25,67.375,55.53829084514575,33.0,178.20000000000002,173,2011-07-12 09:11:00,2011-12-02 16:39:00,143,5,4,3,543,4.0,Loyal Customers,0,0.005,Low
16992,11,5,1476.8600000000001,17.17279069767442,5.958464202275182,6.64,39.6,758,2011-02-28 10:37:00,2011-11-29 11:50:00,274,5,4,4,544,4.333333333333333,Champions,0,0.0,
16996,30,6,1456.96,39.3772972972973,19.242897340266826,15.0,102.0,544,2010-12-21 13:22:00,2011-11-09 16:43:00,323,4,5,4,454,4.333333333333333,Champions,0,0.0,
16997,288,2,312.0,39.0,23.306957882020676,19.5,78.0,160,2011-02-03 15:17:00,2011-02-24 17:28:00,21,1,3,2,132,2.0,Hibernating,1,0.9974761234391059,High
16998,150,3,105.4,35.13333333333333,47.5163480639383,7.5,90.0,28,2011-02-08 15:42:00,2011-07-13 09:44:00,154,2,4,1,241,2.3333333333333335,Lost,1,0.9847161227278727,High
16999,23,2,305.82,13.90090909090909,4.360358121040398,5.04,20.8,194,2011-09-26 15:43:00,2011-11-16 13:53:00,50,4,3,2,432,3.0,Potential Loyalists,0,0.0025733548168249665,Low
17001,1,11,3730.92,23.31825,11.514806194552872,7.56,58.5,2057,2010-12-16 09:35:00,2011-12-09 09:38:00,358,5,5,5,555,5.0,Champions,0,0.0,
17002,86,3,1238.27,28.1425,16.66515667772203,7.95,85.0,569,2011-02-22 11:46:00,2011-09-15 12:40:00,205,2,4,4,244,3.3333333333333335,Loyal Customers,0,0.0370112467196228,Low
17004,46,2,689.04,19.686857142857143,15.865192342585287,0.39,45.0,384,2011-09-08 12:16:00,2011-10-24 14:25:00,46,3,3,3,333,3.0,Need Attention,0,0.0,
17006,5,4,766.78,17.832093023255812,14.370469647715158,2.5,68.0,271,2011-09-25 12:15:00,2011-12-05 12:09:00,70,5,4,4,544,4.333333333333333,Champions,0,0.0,
17007,51,6,790.9300000000001,16.477708333333336,10.771389258188492,5.04,74.25,529,2010-12-17 13:57:00,2011-10-20 10:47:00,306,3,5,4,354,4.0,Loyal Customers,0,0.0,
17010,18,1,195.36,17.76,8.527855533485544,10.08,39.6,118,2011-11-21 14:49:00,2011-11-21 14:49:00,0,4,2,1,421,2.3333333333333335,New Customers,0,0.0,
17011,30,1,270.9,18.06,5.983047479575701,10.2,30.0,186,2011-11-09 13:30:00,2011-11-09 13:30:00,0,4,2,2,422,2.6666666666666665,Potential Loyalists,0,0.0,
17014,8,3,519.6800000000001,7.424000000000001,9.543393101201374,0.42,59.0,238,2011-10-04 11:36:00,2011-12-01 14:09:00,58,5,4,3,543,4.0,Loyal Customers,0,0.0,
17015,29,3,1824.69,8.566619718309859,7.322353397270239,0.42,35.400000000000006,1930,2011-06-07 13:19:00,2011-11-11 10:45:00,156,4,4,5,445,4.333333333333333,Champions,0,0.0,
17017,3,19,6335.76,30.170285714285715,18.549820280904658,6.959999999999999,102.0,3807,2010-12-02 10:17:00,2011-12-07 09:32:00,369,5,5,5,555,5.0,Champions,0,0.0,
17018,41,2,845.1,56.34,21.440242535941614,9.9,70.8,170,2011-01-18 08:46:00,2011-10-30 11:42:00,285,3,3,4,334,3.3333333333333335,Need Attention,0,0.005,Low
17019,11,4,1245.33,5.486035242290749,5.782808375410437,0.29,42.0,819,2010-12-06 12:55:00,2011-11-28 13:06:00,357,5,4,4,544,4.333333333333333,Champions,0,0.0,
17022,31,1,71.0,10.142857142857142,5.191370128349915,6.64,20.8,108,2011-11-08 17:09:00,2011-11-08 17:09:00,0,4,2,1,421,2.3333333333333335,New Customers,0,0.0,
17024,45,3,95.85,31.95,7.325127985230016,25.0,39.599999999999994,69,2011-07-05 09:31:00,2011-10-25 13:47:00,112,3,4,1,341,2.6666666666666665,Lost,0,0.0,
17025,61,3,281.45,35.18125,26.104787977632434,10.4,90.0,163,2010-12-01 15:45:00,2011-10-10 09:06:00,312,3,4,2,342,3.0,Need Attention,0,0.0,
17026,370,1,20.4,10.2,0.0,10.2,10.2,24,2010-12-05 12:47:00,2010-12-05 12:47:00,0,1,2,1,121,1.3333333333333333,Lost,1,0.9873801303299723,High
17027,79,6,877.5600000000001,5.92945945945946,5.511970249589423,0.55,39.480000000000004,416,2011-01-26 14:19:00,2011-09-22 12:24:00,238,2,5,4,254,3.6666666666666665,Loyal Customers,0,0.06204524095490464,Low
17030,64,1,132.95,13.294999999999998,7.5520582183490435,2.9,30.0,98,2011-10-07 08:49:00,2011-10-07 08:49:00,0,3,2,1,321,2.0,Promising,0,0.0,
17031,12,2,380.35,17.288636363636364,10.924305925627952,8.5,62.400000000000006,235,2011-07-08 09:38:00,2011-11-28 10:23:00,143,5,3,2,532,3.3333333333333335,Potential Loyalists,0,0.0,
17033,86,3,751.26,30.0504,31.510058774937253,5.04,152.39999999999998,366,2010-12-15 13:21:00,2011-09-14 14:34:00,273,2,4,3,243,3.0,Loyal Customers,0,0.05112139841636166,Low
17034,16,3,660.92,23.604285714285712,16.86447118529924,5.04,75.0,361,2011-02-25 10:10:00,2011-11-23 15:14:00,271,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.0,
17035,246,2,420.78000000000003,15.584444444444445,6.44113602816563,6.8,39.599999999999994,228,2011-02-01 12:27:00,2011-04-08 11:23:00,65,1,3,3,133,2.3333333333333335,At Risk,1,0.9967098927918566,High
17037,88,1,1267.32,16.8976,5.3271032745102,6.64,30.599999999999998,656,2011-09-13 12:49:00,2011-09-13 12:49:00,0,2,2,4,224,2.6666666666666665,About to Sleep,0,0.05469262029295121,Low
17038,30,1,112.4,5.109090909090909,2.6572289703497143,2.1,11.9,28,2011-11-09 13:50:00,2011-11-09 13:50:00,0,4,2,1,421,2.3333333333333335,New Customers,0,0.0,
17040,138,1,436.98,31.212857142857143,47.7921844960146,9.899999999999999,175.2,180,2011-07-25 10:19:00,2011-07-25 10:19:00,0,2,2,3,223,2.3333333333333335,About to Sleep,1,0.9795352722280174,High
17041,27,3,1071.49,15.528840579710145,7.22137992683814,3.78,35.400000000000006,927,2010-12-14 11:43:00,2011-11-13 11:21:00,333,4,4,4,444,4.0,Champions,0,0.0,
17042,3,5,1008.74,10.618315789473684,7.76764136996602,0.85,40.56,894,2011-04-06 14:53:00,2011-12-07 12:26:00,244,5,4,4,544,4.333333333333333,Champions,0,0.005,Low
17043,32,4,1588.43,16.208469387755102,18.813080794311176,0.65,175.2,799,2011-03-18 14:53:00,2011-11-07 15:33:00,234,4,4,4,444,4.0,Champions,0,0.0,
17045,113,2,210.24,11.065263157894737,9.499926530956293,0.55,29.700000000000003,98,2011-07-06 15:15:00,2011-08-18 17:09:00,43,2,3,2,232,2.3333333333333335,About to Sleep,1,0.987149398369873,High
17046,157,1,372.26,19.59263157894737,11.918699053776923,8.5,60.839999999999996,318,2011-07-05 14:24:00,2011-07-05 14:24:00,0,2,2,2,222,2.0,About to Sleep,1,0.9860880171095898,High
17047,85,3,1062.9,17.143548387096775,5.54345607318442,6.959999999999999,31.8,530,2011-05-18 16:50:00,2011-09-15 13:27:00,119,2,4,4,244,3.3333333333333335,Loyal Customers,0,0.03792672887116167,Low
17048,118,3,885.4,21.08095238095238,10.959169411629654,5.04,62.400000000000006,484,2011-01-12 16:51:00,2011-08-14 11:49:00,213,2,4,4,244,3.3333333333333335,Loyal Customers,1,0.9912808801811227,High
17049,3,9,5325.14,17.06775641025641,9.71664144625784,3.4799999999999995,102.0,2572,2011-03-09 08:33:00,2011-12-07 10:48:00,273,5,5,5,555,5.0,Champions,0,0.0,
17050,96,6,3020.59,10.001953642384107,8.997263878544935,0.55,50.0,1448,2011-02-13 12:41:00,2011-09-04 13:48:00,203,2,5,5,255,4.0,Loyal Customers,1,0.9823150553242681,High
